"Animal_ID","sex","DateTime","date","time","weight","Activity","EE","H2Omg","H2Oml","Deg_C","CO2","VO2","VCO2","RQ","SD_VO2","SD_VCO2","SD_H2Oml","SD_H2Omg","SS4_FR","H2O_WVP","BP","experiment_day","replicate"
1116,"F",2022-10-29 06:13:34,2022-10-29,06:13:34,18.1,322.830000000002,0.098317578744,1.077316,1.297971,21.41295,0.07489873,0.3282852,0.3118032,0.949793655029225,0.01880484,0.009566446,0.01881308,0.01561487,1869.545,0.5595941,102.9295,"baseline","rep2"
1116,"F",2022-10-29 06:21:34,2022-10-29,06:21:34,18.1,74,0.080968990284,1.083326,1.305212,21.62857,0.07111963,0.2717226,0.2519208,0.927124942864524,0.01188649,0.009722187,0.01641469,0.01362419,1869.088,0.5590271,102.9297,"baseline","rep2"
1116,"F",2022-10-29 06:57:34,2022-10-29,06:57:34,18.1,158.529999999999,0.038794892892,1.277948,1.539696,23.7686,0.06466946,0.1210266,0.1533596,1.26715614583901,0.02345513,0.009091471,0.03243753,0.02692315,1871.996,0.5785947,102.9239,"baseline","rep2"
1116,"F",2022-10-29 07:33:34,2022-10-29,07:33:34,18.1,14,0.03509023812,1.84189,2.219144,25.86882,0.06302494,0.1084668,0.1422872,1.31180416496108,0.01283367,0.01326905,0.1404229,0.116551,1866.327,0.6146203,102.9231,"baseline","rep2"
1116,"F",2022-10-29 07:57:34,2022-10-29,07:57:34,18.1,7,0.0319548293946,2.176926,2.622803,27.38058,0.06224083,0.09722891,0.1350826,1.38932545885786,0.01942161,0.01638849,0.03550161,0.02946633,1871.024,0.6412609,102.9416,"baseline","rep2"
1116,"F",2022-10-29 09:43:35,2022-10-29,09:43:35,18.1,11.130000000001,0.069791559432,4.597476,5.539127,32.3028,0.06753182,0.2174722,0.2767945,1.27278107270722,0.0612549,0.05843768,0.3376122,0.2802182,1865.018,0.8311328,102.9808,"baseline","rep2"
1116,"F",2022-10-29 09:51:35,2022-10-29,09:51:35,18.1,6.06999999999971,0.063842777544,4.69533,5.657024,32.28923,0.06491268,0.205507,0.2297859,1.11814147449965,0.01665069,0.01090759,0.2563527,0.2127728,1865.75,0.8435502,102.9799,"baseline","rep2"
1116,"F",2022-10-29 10:27:35,2022-10-29,10:27:35,18.1,85.2299999999996,0.109766622168,5.13452,6.186168,32.35434,0.07163913,0.357229,0.3811973,1.06709505667233,0.02261211,0.02112993,0.06388799,0.05302701,1865.865,0.878259,102.9704,"baseline","rep2"
1116,"F",2022-10-29 11:03:35,2022-10-29,11:03:35,18.1,24.4799999999996,0.074829197058,5.285156,6.367658,32.36475,0.06195628,0.2500663,0.236566,0.946013117321286,0.0184982,0.007375157,0.04785491,0.03971961,1865.276,0.8893639,102.9425,"baseline","rep2"
1116,"F",2022-10-29 11:27:35,2022-10-29,11:27:35,18.1,9.35000000000218,0.102686267166,4.928943,5.938486,32.37875,0.07172279,0.3345769,0.3552172,1.06169075031779,0.08853012,0.04097778,0.7474661,0.6203969,1865.05,0.8785246,102.9276,"baseline","rep2"
1116,"F",2022-10-29 11:59:35,2022-10-29,11:59:35,18.1,12.1699999999983,0.048986493906,5.264418,6.342672,32.36667,0.05739897,0.1624595,0.1593026,0.980568080044565,0.02126967,0.01079147,0.04896449,0.04064047,1865.101,0.8815532,102.9109,"baseline","rep2"
1116,"F",2022-10-29 13:13:36,2022-10-29,13:13:36,18.1,30.7200000000012,0.078654395736,5.05037,6.084784,32.40635,0.06094076,0.2654806,0.2392835,0.901321979835815,0.02557346,0.03031268,0.72691,0.6033353,1860.371,0.8507743,102.7663,"baseline","rep2"
1116,"F",2022-10-29 13:21:36,2022-10-29,13:21:36,18.1,1.31000000000131,0.077624092518,5.163686,6.221309,32.39518,0.06027076,0.2640441,0.2288762,0.866810506275277,0.05566323,0.01895401,0.05195778,0.04312496,1863.394,0.8601091,102.749,"baseline","rep2"
1116,"F",2022-10-29 13:57:36,2022-10-29,13:57:36,18.1,43.9099999999999,0.082718746068,5.129194,6.179752,32.41003,0.06387303,0.2669704,0.2952219,1.1058225930665,0.01959013,0.01286369,0.04036145,0.03349993,1864.002,0.8399679,102.7053,"baseline","rep2"
1116,"F",2022-10-29 14:33:36,2022-10-29,14:33:36,18.1,23.7799999999988,0.173367357702,4.954798,5.969636,32.37467,0.07936913,0.5689113,0.5853314,1.02886232001368,0.06471276,0.04695222,0.2818813,0.2339615,1862.896,0.8294635,102.6606,"baseline","rep2"
1116,"F",2022-10-29 14:57:36,2022-10-29,14:57:36,18.1,12.380000000001,0.085490088978,4.585479,5.524673,32.39613,0.06544583,0.2713233,0.3214735,1.184835581758,0.01681001,0.01936257,0.1597472,0.1325901,1863.886,0.7994266,102.6232,"baseline","rep2"
1116,"F",2022-10-29 15:29:36,2022-10-29,15:29:36,18.1,34.1899999999987,0.087617585748,4.286182,5.164074,32.4204,0.06343187,0.2908628,0.2839085,0.976090789196831,0.01285664,0.01321973,0.06257206,0.05193481,1864.809,0.7838188,102.5964,"baseline","rep2"
1116,"F",2022-10-29 16:15:37,2022-10-29,16:15:37,18.1,47.4300000000003,0.07256240943,3.971832,4.785339,32.4255,0.062853,0.2362469,0.2516496,1.0651974692578,0.02548472,0.01010341,0.6036543,0.501033,1860.173,0.7836238,102.557,"baseline","rep2"
1116,"F",2022-10-29 16:43:37,2022-10-29,16:43:37,18.1,26,0.101639376804,3.95087,4.760084,32.4268,0.06655553,0.3347116,0.3389613,1.01269660208968,0.009864346,0.01041329,0.06327437,0.05251775,1861.263,0.8024516,102.5503,"baseline","rep2"
1116,"F",2022-10-29 16:51:37,2022-10-29,16:51:37,18.1,1,0.079124466246,3.887369,4.683577,32.41395,0.06251734,0.2604229,0.2643892,1.01523022744928,0.01839216,0.01054817,0.0448742,0.03724558,1861.13,0.7999502,102.5485,"baseline","rep2"
1116,"F",2022-10-29 17:27:37,2022-10-29,17:27:37,18.1,160,0.08055324354,3.764555,4.535609,32.42368,0.06344151,0.2631176,0.2763179,1.05016882185,0.01802456,0.01300668,0.1273249,0.1056796,1861.057,0.7921009,102.5593,"baseline","rep2"
1116,"F",2022-10-29 18:03:37,2022-10-29,18:03:37,18.1,35.0800000000017,0.065982758142,3.886426,4.682441,32.42049,0.06277333,0.2097493,0.2469174,1.1772024984112,0.01954367,0.01375112,0.125075,0.1038122,1861.748,0.8031442,102.5696,"baseline","rep2"
1116,"F",2022-10-29 18:27:37,2022-10-29,18:27:37,18.1,12.9199999999983,0.064516754484,3.68653,4.441602,32.43288,0.06364752,0.2025978,0.2503086,1.23549515345181,0.03085602,0.02240671,0.04100395,0.03403329,1861.256,0.7897011,102.5678,"baseline","rep2"
1116,"F",2022-10-29 18:59:37,2022-10-29,18:59:37,18.1,21,0.12832913289,3.53691,4.261338,32.4005,0.07376542,0.4196065,0.4386525,1.04539014529089,0.02356581,0.02057533,0.04989461,0.04141257,1861.692,0.7786188,102.5732,"baseline","rep2"
1116,"F",2022-10-29 19:45:38,2022-10-29,19:45:38,18.1,39,0.10260076512,3.4078,4.105784,32.40923,0.06975684,0.3369136,0.3456024,1.0257894011996,0.01126887,0.01048216,0.03559931,0.02954741,1863.496,0.7679501,102.561,"baseline","rep2"
1116,"F",2022-10-29 20:13:38,2022-10-29,20:13:38,18.1,71.2099999999991,0.138793339062,3.571916,4.303513,32.41499,0.07617471,0.4625629,0.4432748,0.958301670972748,0.05445999,0.03041145,0.07686686,0.06379944,1860.738,0.7782575,102.539,"baseline","rep2"
1116,"F",2022-10-29 20:21:38,2022-10-29,20:21:38,18.1,175.540000000001,0.137335675554,3.575803,4.308196,31.52202,0.0760062,0.4603399,0.42923,0.932419718560134,0.04409712,0.02937819,0.02824609,0.02344423,1860.373,0.7793024,102.535,"baseline","rep2"
1116,"F",2022-10-29 20:57:38,2022-10-29,20:57:38,18.1,806.740000000002,0.15061123098,1.796184,2.164078,23.0183,0.08087585,0.4986506,0.4927714,0.988209780555764,0.01562732,0.008197787,0.01232738,0.01023172,1862.637,0.7138231,102.5092,"baseline","rep2"
1116,"F",2022-10-29 21:33:38,2022-10-29,21:33:38,18.1,683.829999999998,0.18469712646,0.6002225,0.7231596,18.7856,0.08620126,0.6197928,0.5747577,0.927338458917238,0.02445939,0.01309414,0.01848324,0.01534109,1859.338,0.6144693,102.482,"baseline","rep2"
1116,"F",2022-10-29 21:57:38,2022-10-29,21:57:38,18.1,483.5,0.191996549808,0.4853312,0.5847363,21.25778,0.08800569,0.6420398,0.6054825,0.943060694991183,0.02072055,0.03607357,0.01703624,0.01414008,1860.802,0.6186017,102.4784,"baseline","rep2"
1116,"F",2022-10-29 22:29:38,2022-10-29,22:29:38,18.1,634.41,0.281974812042,0.7548279,0.9094313,21.36157,0.1041842,0.9436535,0.8866562,0.939599333865661,0.02534919,0.01216216,0.01850988,0.01536321,1860.142,0.6301098,102.4458,"baseline","rep2"
1116,"F",2022-10-29 23:15:39,2022-10-29,23:15:39,18.1,711.939999999999,0.236869958178,0.9843169,1.185924,21.34904,0.09555154,0.7954175,0.7351648,0.924250220795997,0.01480212,0.01967616,0.0215773,0.01790917,1849.389,0.640804,102.3878,"baseline","rep2"
1116,"F",2022-10-29 23:43:39,2022-10-29,23:43:39,18.1,235.93,0.228008116224,0.8690603,1.047061,21.35903,0.09463611,0.763908,0.7139004,0.934537143216199,0.0349517,0.0243922,0.02553041,0.02119024,1849.394,0.6278253,102.355,"baseline","rep2"
1116,"F",2022-10-29 23:51:39,2022-10-29,23:51:39,18.1,54.4300000000003,0.291772763184,0.9556229,1.151353,21.33249,0.1060387,0.973476,0.9280384,0.953324375742186,0.03068009,0.01355722,0.01949964,0.01618469,1856.256,0.6270881,102.3438,"baseline","rep2"
1116,"F",2022-10-30 00:27:39,2022-10-30,00:27:39,18.1,118.580000000002,0.275338799064,1.112335,1.340163,21.31143,0.1057651,0.908038,0.9135644,1.00608608890817,0.05259739,0.03624718,0.03102272,0.02574887,1851.124,0.6272258,102.3045,"baseline","rep2"
1116,"F",2022-10-30 01:03:39,2022-10-30,01:03:39,18.1,657.209999999999,0.220034602998,1.176923,1.417979,21.297,0.09428991,0.7370549,0.6894304,0.935385410231992,0.01865999,0.01297797,0.01696519,0.01408112,1855.585,0.626603,102.2814,"baseline","rep2"
1116,"F",2022-10-30 01:27:39,2022-10-30,01:27:39,18.1,594.610000000001,0.286047637596,1.143827,1.378105,21.28897,0.106248,0.9582694,0.8959502,0.934966931011258,0.02947137,0.01712685,0.0215872,0.01791737,1857.44,0.6195967,102.2684,"baseline","rep2"
1116,"F",2022-10-30 01:59:39,2022-10-30,01:59:39,18.1,800.559999999998,0.31436972322,1.45167,1.749,21.30455,0.1151267,1.037793,1.039379,1.00152824310821,0.1332711,0.1929779,0.047096,0.03908969,1856.91,0.6307459,102.2558,"baseline","rep2"
1116,"F",2022-10-30 02:45:40,2022-10-30,02:45:40,18.1,1116.84,0.279862456398,1.356682,1.634557,21.3361,0.1093283,0.9243007,0.9237841,0.999441090978293,0.03562651,0.03011217,0.03527243,0.02927612,1848.513,0.6210899,102.2226,"baseline","rep2"
1116,"F",2022-10-30 03:13:40,2022-10-30,03:13:40,18.1,551.159999999996,0.188037074148,1.35973,1.638229,21.33344,0.09350257,0.6187016,0.6289767,1.01660752129944,0.01755312,0.01016987,0.02454869,0.0203754,1847.103,0.6195419,102.2188,"baseline","rep2"
1116,"F",2022-10-30 03:21:40,2022-10-30,03:21:40,18.1,227.840000000004,0.175675026156,1.330281,1.602748,21.30169,0.08936558,0.5870788,0.5553703,0.945989362927089,0.02910689,0.01539294,0.03183079,0.02641954,1847.192,0.6147555,102.2144,"baseline","rep2"
1116,"F",2022-10-30 03:57:40,2022-10-30,03:57:40,18.1,959.739999999998,0.290375041656,1.418329,1.708831,21.35148,0.1122601,0.9551178,0.9723913,1.01808520373089,0.06381731,0.05133323,0.01734002,0.01439222,1847.543,0.6119602,102.2159,"baseline","rep2"
1116,"F",2022-10-30 04:33:40,2022-10-30,04:33:40,18.1,928.139999999999,0.19118424864,1.472183,1.773715,21.35275,0.09270773,0.6423238,0.5922297,0.922011141421196,0.02049632,0.01469561,0.02916426,0.02420633,1855.124,0.6140336,102.191,"baseline","rep2"
1116,"F",2022-10-30 04:57:40,2022-10-30,04:57:40,18.1,450.220000000001,0.14659445892,1.416919,1.707131,21.37138,0.08549459,0.4882144,0.4694286,0.961521413542902,0.03118676,0.0202023,0.02284383,0.01896037,1857.812,0.6064281,102.1949,"baseline","rep2"
1116,"F",2022-10-30 05:29:40,2022-10-30,05:29:40,18.1,658.169999999998,0.138151924428,1.301966,1.568634,21.37383,0.0828483,0.4622464,0.4347369,0.940487367776147,0.02535495,0.01016736,0.02927082,0.02429478,1843.99,0.5955408,102.191,"baseline","rep2"
1116,"F",2022-10-30 06:15:41,2022-10-30,06:15:41,18.1,704.139999999999,0.217589228178,1.226045,1.477162,21.39373,0.09831988,0.7263957,0.6905621,0.950669311506112,0.01889396,0.01257042,0.02159562,0.01792436,1852.488,0.5845919,102.169,"baseline","rep2"
1116,"F",2022-10-30 06:43:41,2022-10-30,06:43:41,18.1,249.110000000001,0.17705124612,1.310318,1.578696,22.9269,0.08848461,0.6003792,0.5287158,0.880636437771328,0.01759896,0.02068681,0.02177588,0.01807398,1852.736,0.5973869,102.1497,"baseline","rep2"
1116,"F",2022-10-30 06:51:41,2022-10-30,06:51:41,18.1,8.88999999999942,0.168168927066,1.518821,1.829905,23.42315,0.08842319,0.5589461,0.5425035,0.970582852264288,0.03091826,0.009715446,0.02229164,0.01850204,1854.09,0.6091285,102.1506,"baseline","rep2"
1116,"F",2022-10-30 07:27:41,2022-10-30,07:27:41,18.1,19.1100000000006,0.131548120368,2.043941,2.462579,25.55808,0.08126936,0.432395,0.4415913,1.0212682847859,0.01675361,0.01221852,0.02779925,0.02307338,1854.304,0.6438819,102.1428,"baseline","rep2"
1116,"F",2022-10-30 08:03:41,2022-10-30,08:03:41,18.1,33.1100000000006,0.09295945008,2.860612,3.44652,27.79305,0.07501743,0.2993088,0.3343112,1.11694410588663,0.01176019,0.01031598,0.04454834,0.03697511,1851.748,0.7021012,102.1512,"baseline","rep2"
1116,"F",2022-10-30 08:27:41,2022-10-30,08:27:41,18.1,8.37000000000262,0.101565185988,3.361752,4.050303,29.26982,0.07577027,0.330139,0.3541368,1.0726899881565,0.01549404,0.01166509,0.04962663,0.04119012,1851.106,0.74439,102.1649,"baseline","rep2"
1116,"F",2022-10-30 08:59:41,2022-10-30,08:59:41,18.1,18.6699999999983,0.090429085446,4.275883,5.151667,31.20185,0.07359395,0.2914053,0.3243428,1.11302985910002,0.01253364,0.008262305,0.05681663,0.04715783,1850.72,0.8186501,102.1603,"baseline","rep2"
1116,"F",2022-10-30 09:45:42,2022-10-30,09:45:42,18.1,48,0.09819932262,5.421459,6.531878,32.31969,0.07170174,0.3203988,0.3381227,1.05531824713451,0.01298837,0.009020161,0.05225099,0.04336828,1853.363,0.892081,102.1412,"baseline","rep2"
1116,"F",2022-10-30 10:13:42,2022-10-30,10:13:42,18.1,11.1800000000003,0.071357388438,5.672262,6.83405,32.36024,0.06658028,0.2324763,0.2469265,1.06215773392815,0.02062731,0.01219489,0.05001811,0.04151504,1849.043,0.9151622,102.1271,"baseline","rep2"
1116,"F",2022-10-30 10:21:42,2022-10-30,10:21:42,18.1,12.8899999999994,0.143636515764,5.708106,6.877236,32.3561,0.08135611,0.460326,0.5242289,1.13882096601104,0.01384031,0.02078195,0.07065411,0.0586428,1850.875,0.9210146,102.1294,"baseline","rep2"
1116,"F",2022-10-30 10:57:42,2022-10-30,10:57:42,18.1,26.75,0.095356587942,5.675561,6.838026,32.3459,0.07132755,0.3074977,0.341255,1.109780658522,0.01334174,0.01584189,0.04437366,0.03683013,1847.42,0.9177479,102.0976,"baseline","rep2"
1116,"F",2022-10-30 11:33:42,2022-10-30,11:33:42,18.1,42.1800000000003,0.088124744568,5.786705,6.971933,32.36465,0.06849501,0.2789186,0.3341117,1.19788246463305,0.02376211,0.008148462,0.05610733,0.04656907,1848.323,0.9151599,102.0825,"baseline","rep2"
1116,"F",2022-10-30 11:57:42,2022-10-30,11:57:42,18.1,12,0.102620909034,5.831338,7.025709,32.35635,0.06913081,0.3326145,0.3612249,1.08601669500277,0.03164301,0.02066577,0.3580157,0.2971531,1847.565,0.9170642,102.0568,"baseline","rep2"
1000,"F",2022-10-27 12:01:22,2022-10-27,12:01:22,18.8,21,0.093901855404,5.069521,6.107858,32.36364,0.06691187,0.3043728,0.3304681,1.08573466485836,0.01205742,0.02160528,0.2030551,0.1685357,1770.557,0.9288807,101.2706,"baseline","rep2"
1000,"F",2022-10-27 13:13:22,2022-10-27,13:13:22,18.8,186,0.078414661878,4.728825,5.697379,32.39322,0.06687344,0.2449947,0.3086681,1.25989705083416,0.009140209,0.01169562,0.06279531,0.05212013,1772.192,0.8933559,101.3874,"baseline","rep2"
1000,"F",2022-10-27 13:21:22,2022-10-27,13:21:22,18.8,10,0.066788019228,4.619292,5.565412,32.40332,0.06286505,0.2105296,0.2562717,1.21727158556327,0.01823111,0.01151385,0.6466699,0.536736,1777.759,0.8782709,101.3978,"baseline","rep2"
1000,"F",2022-10-27 14:01:22,2022-10-27,14:01:22,18.8,57.8417,0.061775608818,4.478997,5.396382,32.37757,0.06100845,0.1964303,0.230978,1.17587765227666,0.02029841,0.0101955,0.03394794,0.02817681,1777.92,0.8607763,101.435,"baseline","rep2"
1000,"F",2022-10-27 14:37:22,2022-10-27,14:37:22,18.8,68.175,0.084101288082,4.26881,5.143145,32.41702,0.06650587,0.2789913,0.2732219,0.979320502108847,0.01288542,0.01045998,0.05181958,0.04301027,1778.86,0.8456229,101.493,"baseline","rep2"
1000,"F",2022-10-27 14:59:23,2022-10-27,14:59:23,18.8,64.05,0.128046746016,4.4404,5.349879,32.43702,0.07307734,0.4174304,0.4421512,1.05922136959838,0.05833363,0.04676552,0.06596909,0.05475431,1777.31,0.8547977,101.5387,"baseline","rep2"
1000,"F",2022-10-27 15:31:23,2022-10-27,15:31:23,18.8,79.95,0.0585229428,4.324702,5.210484,32.3813,0.05933525,0.1894876,0.2067014,1.09084393912847,0.01457804,0.009145045,0.05867471,0.04870001,1777.987,0.8432347,101.5994,"baseline","rep2"
1000,"F",2022-10-27 16:43:23,2022-10-27,16:43:23,18.8,108.05,0.072157915578,3.979188,4.794202,32.39167,0.06242622,0.2314793,0.2625425,1.13419428864698,0.01665621,0.01073522,0.0492113,0.04084531,1779.33,0.8105028,101.7313,"baseline","rep2"
1000,"F",2022-10-27 16:51:23,2022-10-27,16:51:23,18.8,11.6166000000001,0.054206363694,3.889832,4.686544,32.3701,0.05927808,0.1728177,0.2010532,1.16338314883256,0.02267893,0.01282894,0.04292459,0.03562743,1778.955,0.8037869,101.7486,"baseline","rep2"
1000,"F",2022-10-27 17:31:23,2022-10-27,17:31:23,18.8,43.375,0.061271590674,3.700734,4.458716,32.41388,0.06103647,0.1937315,0.2329994,1.20269238611171,0.01605298,0.01913394,0.03957247,0.03284515,1778.228,0.7901356,101.8216,"baseline","rep2"
1000,"F",2022-10-27 18:07:23,2022-10-27,18:07:23,18.8,112.0417,0.05255857194,3.518517,4.239176,32.39645,0.05805275,0.172384,0.1777675,1.03122969649155,0.01570849,0.009901662,0.04329861,0.03593785,1778.98,0.774826,101.9516,"baseline","rep2"
1000,"F",2022-10-27 18:29:24,2022-10-27,18:29:24,18.8,42.975,0.14373539481,3.835666,4.621285,32.45167,0.07415101,0.4782383,0.4618922,0.965820177932215,0.04747809,0.03466129,0.02774572,0.02302893,1778.645,0.796644,102.017,"baseline","rep2"
1000,"F",2022-10-27 19:01:24,2022-10-27,19:01:24,18.8,52.6834,0.065164960476,3.493124,4.208583,32.40292,0.06115745,0.2097998,0.2344138,1.11732137018243,0.02262296,0.02069026,0.02902926,0.02409434,1779.026,0.76843,102.0846,"baseline","rep2"
1000,"F",2022-10-27 20:13:24,2022-10-27,20:13:24,18.8,363.6916,0.120118006344,3.397381,4.09323,32.41093,0.07191689,0.3970246,0.3953823,0.995863480499697,0.02234233,0.02864618,0.04252851,0.03529864,1779.659,0.7585269,102.228,"baseline","rep2"
1000,"F",2022-10-27 20:21:24,2022-10-27,20:21:24,18.8,130.317,0.12323792901,3.276937,3.948117,31.8056,0.07432227,0.4008997,0.4285893,1.06906864734496,0.118628,0.07471154,0.0996701,0.0827262,1779.716,0.7501213,102.2432,"baseline","rep2"
1000,"F",2022-10-27 21:01:24,2022-10-27,21:01:24,18.8,1402.558,0.146810622882,1.4348,1.728674,22.27489,0.07832078,0.4921327,0.458724,0.932114447993397,0.023459,0.01956364,0.02015725,0.01673052,1779.781,0.6469455,102.3018,"baseline","rep2"
1000,"F",2022-10-27 21:37:24,2022-10-27,21:37:24,18.8,1241.275,0.186977992488,0.7800465,0.9398151,20.0335,0.08568472,0.6268048,0.584143,0.93193766225147,0.02142882,0.01105244,0.0167643,0.01391437,1779.288,0.5871338,102.3639,"baseline","rep2"
1000,"F",2022-10-27 21:59:25,2022-10-27,21:59:25,18.8,665.892,0.153059656302,0.7214822,0.8692557,21.27687,0.08193319,0.5038749,0.5110518,1.0142434163718,0.0477986,0.02468349,0.01760574,0.01461277,1779.431,0.5969401,102.398,"baseline","rep2"
1000,"F",2022-10-27 22:31:25,2022-10-27,22:31:25,18.8,1050.133,0.197574232884,0.727131,0.8760614,21.34428,0.08961937,0.653128,0.6500239,0.995247332835217,0.01770652,0.01157674,0.01189519,0.009873006,1779.501,0.6083252,102.4577,"baseline","rep2"
1000,"F",2022-10-27 23:43:25,2022-10-27,23:43:25,18.8,2599.767,0.263167098768,1.076507,1.296996,21.33865,0.1034464,0.865447,0.8819093,1.01902173096677,0.06896985,0.06216525,0.03888231,0.03227232,1779.844,0.6429844,102.5377,"baseline","rep2"
1000,"F",2022-10-27 23:51:25,2022-10-27,23:51:25,18.8,284.867,0.167078839284,1.053229,1.268951,21.34817,0.08388194,0.5560716,0.5363193,0.964478854881278,0.02831946,0.01286499,0.01862632,0.01545986,1779.944,0.6373876,102.5412,"baseline","rep2"
1000,"F",2022-10-28 00:31:25,2022-10-28,00:31:25,18.8,1334.908,0.176102741514,1.148023,1.38316,21.37125,0.08748014,0.5798239,0.587667,1.01352669319081,0.02342326,0.01857399,0.01833791,0.01522047,1779.811,0.6407543,102.5799,"baseline","rep2"
1000,"F",2022-10-28 01:07:25,2022-10-28,01:07:25,18.8,1160.243,0.195317179302,1.250798,1.506985,21.2999,0.08984829,0.6484305,0.6327502,0.975818071481832,0.01900026,0.01099541,0.01561173,0.01295775,1779.856,0.6496876,102.6227,"baseline","rep2"
1000,"F",2022-10-28 01:29:26,2022-10-28,01:29:26,18.8,662.59,0.198052838886,1.239935,1.493897,21.29697,0.09212467,0.6496649,0.6695762,1.03064856974726,0.0221576,0.02560125,0.01916811,0.01590952,1779.775,0.6467438,102.654,"baseline","rep2"
1000,"F",2022-10-28 02:01:26,2022-10-28,02:01:26,18.8,899.49,0.179050883928,1.320201,1.590604,21.28177,0.08787141,0.5924062,0.5872591,0.991311535902224,0.01291901,0.01378235,0.0172592,0.01432514,1779.871,0.6505866,102.7138,"baseline","rep2"
1000,"F",2022-10-28 03:13:26,2022-10-28,03:13:26,18.8,2299,0.196521260376,1.286457,1.549948,21.24182,0.0934593,0.6423164,0.6726812,1.0472738980353,0.0139379,0.01329696,0.03440969,0.02856005,1779.8,0.645099,102.7648,"baseline","rep2"
1000,"F",2022-10-28 03:21:26,2022-10-28,03:21:26,18.8,230.870000000001,0.167254659852,1.300849,1.567288,21.30614,0.08747724,0.5486724,0.5653343,1.03036766565987,0.01819658,0.01693309,0.02229399,0.01850401,1779.973,0.6430959,102.7835,"baseline","rep2"
1000,"F",2022-10-28 04:01:26,2022-10-28,04:01:26,18.8,1276.36,0.190804750374,1.254735,1.511729,21.35387,0.09200837,0.6299219,0.6307025,1.00123920124066,0.01994406,0.01462333,0.02209382,0.01833789,1779.95,0.6303854,102.8066,"baseline","rep2"
1000,"F",2022-10-28 04:37:26,2022-10-28,04:37:26,18.8,848.57,0.152307262464,1.30215,1.568855,21.30453,0.08625642,0.4962196,0.5269918,1.0620132699313,0.01800441,0.01379346,0.02094529,0.01738458,1779.934,0.6291083,102.8203,"baseline","rep2"
1000,"F",2022-10-28 04:59:27,2022-10-28,04:59:27,18.8,498.77,0.224997216234,1.322989,1.593963,21.36025,0.09860092,0.7393949,0.7558755,1.02228930710774,0.03858019,0.03473197,0.03756449,0.03117852,1779.893,0.6236506,102.8584,"baseline","rep2"
1000,"F",2022-10-28 05:31:27,2022-10-28,05:31:27,18.8,660.509999999998,0.117775261926,1.494084,1.800101,21.35707,0.07814147,0.3864463,0.3977723,1.02930808239075,0.01845878,0.01357162,0.02189294,0.01817116,1779.918,0.6332549,102.8918,"baseline","rep2"
1000,"F",2022-10-28 06:43:27,2022-10-28,06:43:27,18.8,613.830000000002,0.038874216528,1.297827,1.563647,22.84093,0.06362479,0.124317,0.1428303,1.14892009942325,0.01894103,0.006821927,0.02159211,0.01792145,1779.856,0.6163809,102.9723,"baseline","rep2"
1000,"F",2022-10-28 06:51:27,2022-10-28,06:51:27,18.8,88.3199999999997,0.037609333524,1.269178,1.52913,23.31194,0.06289512,0.1212514,0.134693,1.11085727669949,0.01336259,0.007298286,0.06821019,0.05661444,1779.942,0.6139851,102.988,"baseline","rep2"
1000,"F",2022-10-28 07:31:27,2022-10-28,07:31:27,18.8,46.2799999999988,0.099562740102,1.653043,1.991619,25.73927,0.07281987,0.3279563,0.3317389,1.0115338537482,0.009846121,0.01268992,0.02481097,0.0205931,1779.883,0.6442257,103.0404,"baseline","rep2"
1000,"F",2022-10-28 08:07:27,2022-10-28,08:07:27,18.8,20,0.068177395524,2.054526,2.475333,27.9306,0.06652536,0.2248026,0.2263498,1.00688248267591,0.02565124,0.01041982,0.04509048,0.03742509,1779.89,0.6773083,103.1028,"baseline","rep2"
1000,"F",2022-10-28 08:29:28,2022-10-28,08:29:28,18.8,63,0.085562101506,2.461679,2.965879,29.34983,0.06933829,0.2782655,0.2978216,1.07027856489576,0.01606185,0.009654314,0.03853643,0.03198524,1779.896,0.7136505,103.1151,"baseline","rep2"
1000,"F",2022-10-28 09:01:28,2022-10-28,09:01:28,18.8,29.2999999999993,0.09474741885,3.036271,3.658158,31.30663,0.06990267,0.3127739,0.3132746,1.00160083689848,0.01427685,0.01348702,0.0393037,0.03262204,1779.923,0.764684,103.1743,"baseline","rep2"
1000,"F",2022-10-28 10:13:28,2022-10-28,10:13:28,18.8,95.5200000000004,0.046623159828,4.124482,4.969255,32.33889,0.05919164,0.1462284,0.1815249,1.24137923960052,0.01315096,0.0109712,0.06641725,0.05512637,1779.937,0.8113894,103.2323,"baseline","rep2"
1000,"F",2022-10-28 11:01:28,2022-10-28,11:01:28,18.8,62,0.060401111988,4.393544,5.293426,32.30373,0.06114827,0.1952614,0.2144304,1.09817096466583,0.01487855,0.008198707,0.06878228,0.05708928,1779.958,0.8243056,103.2388,"baseline","rep2"
1000,"F",2022-10-28 11:37:28,2022-10-28,11:37:28,18.8,21,0.048064716756,4.327635,5.214018,32.32053,0.05871519,0.1513078,0.1851488,1.22365667863785,0.01431989,0.009218019,0.09825598,0.08155248,1779.969,0.8139364,103.2177,"baseline","rep2"
1000,"F",2022-10-28 11:59:29,2022-10-28,11:59:29,18.8,23.7700000000004,0.079669027158,4.282148,5.159214,32.29869,0.06373446,0.2616231,0.2683187,1.0255925413314,0.01971748,0.02082569,0.0451883,0.0375063,1779.756,0.8089505,103.1935,"baseline","rep2"
