"Animal_ID","sex","DateTime","date","time","weight","Activity","EE","H2Omg","H2Oml","Deg_C","CO2","VO2","VCO2","RQ","SD_VO2","SD_VCO2","SD_H2Oml","SD_H2Omg","SS4_FR","H2O_WVP","BP","experiment_day"
1102,"F",2022-10-06 12:04:39,2022-10-06,12:04:39,19,1,0.04774324569,5.183041,6.244627,32.44345,0.05862476,0.1556607,0.1647938,1.05867312687146,0.01348212,0.009105375,0.06836811,0.05674548,1737.525,0.9469973,101.0199,"day1"
1102,"F",2022-10-06 12:12:39,2022-10-06,12:12:39,19,70.06667,0.057723711066,4.756678,5.730937,32.43075,0.06690084,0.1734391,0.251843,1.45205435221931,0.01450638,0.01411152,0.2131661,0.1769278,1737.495,0.9232751,101.0207,"day1"
1102,"F",2022-10-06 12:48:39,2022-10-06,12:48:39,19,49.93333,0.056784564228,4.99604,6.019326,32.40274,0.06062964,0.1863516,0.1916797,1.02859165148032,0.02164162,0.0112625,0.1809225,0.1501656,1737.471,0.9291801,100.9902,"day1"
1102,"F",2022-10-06 13:04:39,2022-10-06,13:04:39,19,10,0.048361709718,4.851436,5.845104,32.42345,0.05935286,0.1560799,0.1726199,1.10597136466643,0.02092621,0.00794436,0.1571198,0.1304094,1737.503,0.9196532,100.9731,"day1"
1102,"F",2022-10-06 13:44:39,2022-10-06,13:44:39,19,3.98330000000001,0.038585967924,4.684331,5.643773,32.3935,0.05851681,0.1178578,0.1615026,1.37031745035119,0.01254305,0.008855472,0.03338398,0.02770863,1737.337,0.9068272,100.9314,"day1"
1102,"F",2022-10-06 14:08:39,2022-10-06,14:08:39,19,9.01669999999999,0.05866466676,4.519864,5.445619,32.45012,0.06097245,0.1907624,0.2042946,1.07093745937355,0.009573423,0.008870892,0.07131777,0.05919381,1737.438,0.8929335,100.9068,"day1"
1102,"F",2022-10-06 14:32:39,2022-10-06,14:32:39,19,30,0.066022784268,4.212611,5.075435,32.38627,0.06585132,0.2153712,0.2274881,1.0562605399422,0.01734254,0.0088069,0.0470572,0.0390575,1737.487,0.8622845,100.9031,"day1"
1102,"F",2022-10-06 15:04:39,2022-10-06,15:04:39,19,92.8667,0.0445349247,4.193177,5.052021,32.33485,0.05890859,0.1409278,0.1689442,1.19879966905039,0.01209722,0.008865702,0.04423229,0.03671278,1737.505,0.8359843,100.8905,"day1"
1102,"F",2022-10-06 15:34:40,2022-10-06,15:34:40,19,25.1333,0.106253533428,4.00415,4.824277,32.30635,0.07094797,0.3440936,0.3750627,1.09000196458173,0.0165756,0.01855513,0.04333979,0.03597204,1737.53,0.8264067,100.877,"day1"
1102,"F",2022-10-06 15:42:40,2022-10-06,15:42:40,19,1.60829999999999,0.073035100488,4.058562,4.889834,32.34887,0.06533775,0.2298018,0.2817385,1.2260064977733,0.01555989,0.008443557,0.03420055,0.02838644,1737.527,0.8240806,100.8737,"day1"
1102,"F",2022-10-06 16:18:40,2022-10-06,16:18:40,19,25.3917,0.054658055844,3.789911,4.566158,32.32233,0.06237733,0.1699412,0.2181097,1.28344215528665,0.01751138,0.008869543,0.02982294,0.02475302,1737.475,0.8080958,100.8721,"day1"
1102,"F",2022-10-06 16:34:40,2022-10-06,16:34:40,19,4,0.05629281294,3.752574,4.521174,32.34159,0.06237507,0.1743822,0.2269198,1.30127845617271,0.01326239,0.01204336,0.03673536,0.03049037,1737.474,0.8007218,100.8718,"day1"
1102,"F",2022-10-06 17:14:40,2022-10-06,17:14:40,19,0,0.068135008578,3.717244,4.478607,32.34627,0.06478596,0.2143605,0.2629193,1.22652867482582,0.01483541,0.01100447,0.02820122,0.02340702,1737.425,0.8010252,100.8837,"day1"
1102,"F",2022-10-06 17:38:40,2022-10-06,17:38:40,19,30.6083,0.070459615758,3.83027,4.614783,32.32318,0.06629098,0.2223197,0.2695886,1.21261678564698,0.006589759,0.01088892,0.0294008,0.02440266,1737.5,0.8123676,100.8942,"day1"
1102,"F",2022-10-06 18:02:40,2022-10-06,18:02:40,19,13.2,0.058121830788,3.553656,4.281513,32.29789,0.0645339,0.1792842,0.2370146,1.32200495079879,0.01767911,0.008707143,0.03839424,0.03186725,1737.468,0.7964456,100.9035,"day1"
1102,"F",2022-10-06 18:34:40,2022-10-06,18:34:40,19,10.1917,0.066869079396,3.695232,4.452086,32.32172,0.06719927,0.2103988,0.2579593,1.2260492930568,0.02201806,0.008220267,0.04899742,0.04066787,1737.548,0.8070284,100.922,"day1"
1102,"F",2022-10-06 19:04:41,2022-10-06,19:04:41,19,63.2667,0.059984278914,3.920519,4.723516,32.37609,0.06744522,0.1879501,0.2342013,1.246082337812,0.01798041,0.0157349,0.1558274,0.1293368,1737.437,0.8464181,100.942,"day1"
1102,"F",2022-10-06 19:12:41,2022-10-06,19:12:41,19,42.35,0.078329773158,3.843553,4.630786,32.38992,0.06981134,0.2516273,0.283755,1.12767970724957,0.01607231,0.014735,0.03663146,0.03040408,1737.509,0.8529953,100.9444,"day1"
1102,"F",2022-10-06 19:48:41,2022-10-06,19:48:41,19,135.5583,0.07511234745,3.949383,4.758292,32.39053,0.07066803,0.2356675,0.29214,1.23962786553089,0.02006384,0.01289941,0.06334164,0.05257355,1737.441,0.8857232,100.9698,"day1"
1102,"F",2022-10-06 20:04:41,2022-10-06,20:04:41,19,38.8417000000001,0.08398172811,4.022843,4.846799,32.40807,0.07278872,0.2674891,0.3124059,1.16792011338032,0.02128558,0.007800397,0.04757186,0.03948469,1737.491,0.8910318,100.9719,"day1"
1102,"F",2022-10-06 20:44:41,2022-10-06,20:44:41,19,509.3413,0.210814152612,2.486873,2.996233,25.14552,0.09920835,0.6911076,0.7142081,1.03342533058528,0.03231896,0.01928591,0.01930973,0.01602709,1737.492,0.8809305,100.9833,"day1"
1102,"F",2022-10-06 21:08:41,2022-10-06,21:08:41,19,570.017,0.222388443144,1.474159,1.776095,21.15847,0.09933038,0.743026,0.7036244,0.946971438415345,0.02892458,0.01586847,0.01531601,0.01271229,1737.477,0.849317,100.9764,"day1"
1102,"F",2022-10-06 21:32:41,2022-10-06,21:32:41,19,722.242,0.256091922786,1.367024,1.647017,19.21732,0.1076041,0.8487285,0.8348641,0.98366450519807,0.0250721,0.01752863,0.03382368,0.02807366,1737.457,0.8144688,100.9742,"day1"
1102,"F",2022-10-06 22:04:41,2022-10-06,22:04:41,19,865.508,0.261698316096,1.331227,1.603888,21.14535,0.109584,0.8665,0.8560236,0.987909521061743,0.04354443,0.01773749,0.03347748,0.02778631,1737.458,0.8031027,100.9852,"day1"
1102,"F",2022-10-06 22:34:42,2022-10-06,22:34:42,19,706.617,0.190747423566,1.408988,1.697576,21.18655,0.09885819,0.6214361,0.660076,1.06217839613759,0.04908629,0.05141196,0.01842288,0.015291,1737.436,0.8017752,100.9773,"day1"
1102,"F",2022-10-06 22:42:42,2022-10-06,22:42:42,19,86.2829999999994,0.22214148537,1.325291,1.596736,21.2773,0.103956,0.7390549,0.7140531,0.966170578126199,0.01837591,0.0178986,0.01814047,0.01505659,1737.516,0.7997926,100.9776,"day1"
1102,"F",2022-10-06 23:18:42,2022-10-06,23:18:42,19,53.5250000000005,0.148747422264,1.327459,1.599349,21.25428,0.08869299,0.4918372,0.4889632,0.994156603038566,0.01780641,0.01346643,0.02552643,0.02118695,1737.576,0.7877298,100.962,"day1"
1102,"F",2022-10-06 23:34:42,2022-10-06,23:34:42,19,243.008,0.141228098046,1.253409,1.510131,21.25735,0.08702729,0.4715335,0.4480001,0.950091775027649,0.01511527,0.00944474,0.02132238,0.01769757,1737.521,0.7847185,100.9535,"day1"
1102,"F",2022-10-07 00:14:42,2022-10-07,00:14:42,19,879.917,0.30931952856,1.458845,1.757645,21.28747,0.1184987,1.030375,0.9897085,0.96053233046221,0.01727622,0.02095304,0.02936112,0.02436973,1737.481,0.7942106,100.9402,"day1"
1102,"F",2022-10-07 00:38:42,2022-10-07,00:38:42,19,653.058,0.258100206504,1.534778,1.84913,21.25434,0.1092691,0.861778,0.8186284,0.949929564226518,0.03611932,0.0408862,0.0210095,0.01743788,1737.5,0.7929479,100.9282,"day1"
1102,"F",2022-10-07 01:02:42,2022-10-07,01:02:42,19,306.791999999999,0.146183783214,1.475373,1.777558,21.29013,0.08947132,0.4892453,0.4595666,0.939337792309911,0.01981557,0.007213146,0.02056797,0.01707141,1737.411,0.7898055,100.9269,"day1"
1102,"F",2022-10-07 01:34:42,2022-10-07,01:34:42,19,165.392,0.137955930378,1.338359,1.612481,21.28908,0.08857346,0.4674249,0.4133309,0.8842723183981,0.02186646,0.009520318,0.02781179,0.02308379,1737.488,0.7770321,100.932,"day1"
1102,"F",2022-10-07 02:04:43,2022-10-07,02:04:43,19,573.650000000001,0.16077465453,1.333342,1.606436,21.35982,0.09424872,0.5388003,0.5028622,0.933299777301535,0.01064762,0.01169115,0.02728674,0.022648,1737.456,0.7724245,100.9221,"day1"
1102,"F",2022-10-07 02:12:43,2022-10-07,02:12:43,19,123.308,0.159803155932,1.30535,1.57271,21.31352,0.09533716,0.530106,0.5192027,0.979431849479161,0.01353177,0.009915864,0.02236743,0.01856497,1737.512,0.7707152,100.9252,"day1"
1102,"F",2022-10-07 02:48:43,2022-10-07,02:48:43,19,727.483,0.220133992092,1.28163,1.544132,21.37405,0.1102142,0.7386914,0.6850968,0.927446562935483,0.01521378,0.01205157,0.02747467,0.02280397,1737.465,0.7720037,100.918,"day1"
1102,"F",2022-10-07 03:04:43,2022-10-07,03:04:43,19,201.2,0.156589471206,1.331805,1.604584,21.34585,0.09625192,0.5229851,0.4961485,0.948685727375407,0.02080287,0.01722831,0.02034592,0.0168871,1737.51,0.7744366,100.9012,"day1"
1102,"F",2022-10-07 03:44:43,2022-10-07,03:44:43,19,508.359,0.225958740084,1.371814,1.652788,21.45008,0.1067041,0.7615032,0.6915867,0.908186203288443,0.02036529,0.0164998,0.03198234,0.02654535,1737.535,0.7736397,100.879,"day1"
1102,"F",2022-10-07 04:08:43,2022-10-07,04:08:43,19,474.282999999999,0.181628688066,1.355814,1.633511,21.3707,0.09860575,0.6153905,0.5442051,0.884324831143802,0.02182228,0.01100393,0.0149872,0.01243938,1737.593,0.7714338,100.8815,"day1"
1102,"F",2022-10-07 04:32:43,2022-10-07,04:32:43,19,50.9750000000004,0.148123291428,1.319626,1.589911,21.36018,0.09576345,0.4923092,0.4778761,0.970682855408755,0.02771192,0.02184264,0.0235745,0.01956683,1737.5,0.7690586,100.8823,"day1"
1102,"F",2022-10-07 05:04:43,2022-10-07,05:04:43,19,278.025,0.124635860286,1.161525,1.399427,21.38667,0.09133207,0.4190345,0.3850356,0.918863721244909,0.0195553,0.01038713,0.03447055,0.02861057,1737.445,0.7544566,100.8815,"day1"
1102,"F",2022-10-07 05:34:44,2022-10-07,05:34:44,19,22.7330000000002,0.108109503978,1.125441,1.355953,21.3937,0.08753344,0.3645619,0.3300964,0.905460499300668,0.01237592,0.01009124,0.02935018,0.02436065,1737.529,0.7515345,100.9153,"day1"
1102,"F",2022-10-07 05:42:44,2022-10-07,05:42:44,19,0.266999999999825,0.080589749856,1.066126,1.28449,21.4044,0.08422806,0.2638132,0.2743894,1.04008973015755,0.008833818,0.008272829,0.01577818,0.0130959,1737.489,0.748749,100.9155,"day1"
1102,"F",2022-10-07 06:18:44,2022-10-07,06:18:44,19,55.7330000000002,0.09793636461,1.150909,1.386638,21.59747,0.0860999,0.3279141,0.3073809,0.937382381544435,0.01615066,0.01044768,0.02962574,0.02458936,1737.493,0.7550094,100.912,"day1"
1102,"F",2022-10-07 06:34:44,2022-10-07,06:34:44,19,26.3829999999998,0.092556062634,1.126667,1.35743,22.4535,0.08374657,0.3157657,0.2695917,0.853771324751232,0.01918738,0.009170341,0.0143172,0.01188327,1737.474,0.7560829,100.9146,"day1"
1102,"F",2022-10-07 07:14:44,2022-10-07,07:14:44,19,314.759,0.092763248928,1.42382,1.715446,24.86388,0.0824967,0.3145492,0.2770486,0.880779858921911,0.0167103,0.009865443,0.02087967,0.01733012,1737.465,0.7803001,100.9069,"day1"
1102,"F",2022-10-07 07:38:44,2022-10-07,07:38:44,19,300.125,0.067639691574,1.751516,2.110261,26.37805,0.07741529,0.2277401,0.2077798,0.912354916854783,0.0178942,0.008965654,0.0238139,0.01976553,1737.515,0.8020869,100.9424,"day1"
1102,"F",2022-10-07 08:02:44,2022-10-07,08:02:44,19,37,0.112928766636,2.034722,2.451473,27.93472,0.09083042,0.379192,0.3505881,0.924566182830862,0.02488728,0.01691757,0.03183435,0.02642254,1737.563,0.8339131,100.9623,"day1"
1102,"F",2022-10-07 08:34:44,2022-10-07,08:34:44,19,2,0.050540316288,2.522435,3.039078,29.8615,0.07064357,0.166964,0.1666668,0.998219975563595,0.009728245,0.009412442,0.02602031,0.02159686,1737.438,0.8173155,100.9707,"day1"
1102,"F",2022-10-07 09:04:45,2022-10-07,09:04:45,19,4,0.066319450134,3.736892,4.502279,31.77313,0.07150163,0.2197747,0.2162677,0.984042749233647,0.02384655,0.009334348,0.2625745,0.2179368,1737.648,0.8939073,100.9487,"day1"
1102,"F",2022-10-07 09:12:45,2022-10-07,09:12:45,19,0,0.049016440998,3.870646,4.66343,32.30494,0.06684834,0.1612363,0.1641125,1.01783841479865,0.01610412,0.01001699,0.2965276,0.2461179,1737.569,0.8956442,100.9452,"day1"
1102,"F",2022-10-07 09:48:45,2022-10-07,09:48:45,19,2,0.05567146704,4.365742,5.25993,32.44432,0.06571987,0.1857146,0.1771759,0.954022462423525,0.01770669,0.01131073,0.07404501,0.06145734,1737.455,0.8943006,100.9226,"day1"
1102,"F",2022-10-07 10:04:45,2022-10-07,10:04:45,19,3,0.044460501036,4.231174,5.097801,32.43494,0.06429235,0.1420162,0.1639444,1.15440632829212,0.0138912,0.007043311,0.04930204,0.04092067,1737.451,0.8894793,100.9143,"day1"
1102,"F",2022-10-07 10:44:45,2022-10-07,10:44:45,19,20,0.044770522566,3.852345,4.641379,32.3783,0.06178147,0.1458803,0.1548473,1.06146820372593,0.01751307,0.008985105,0.1633752,0.1356015,1737.542,0.8513713,100.8744,"day1"
1102,"F",2022-10-07 11:08:45,2022-10-07,11:08:45,19,39.9200000000001,0.058860182766,3.563432,4.293292,32.41254,0.06501653,0.1967813,0.1857938,0.94416390175286,0.01987635,0.009425947,0.133705,0.1109751,1737.515,0.8295702,100.8732,"day1"
1102,"F",2022-10-07 11:32:45,2022-10-07,11:32:45,19,0.0799999999999272,0.049453833534,3.446352,4.152232,32.40614,0.06114946,0.1644375,0.1592969,0.968738274420373,0.01595112,0.0091492,0.1697574,0.1408987,1737.507,0.8188086,100.8461,"day1"
1102,"F",2022-10-07 12:04:45,2022-10-07,12:04:45,19,6,0.049188741084,3.233871,3.896231,32.39135,0.05965808,0.1652036,0.1525723,0.923541012423458,0.01787903,0.01024551,0.03651859,0.03031042,1737.496,0.8036578,100.829,"day2"
1102,"F",2022-10-07 12:34:46,2022-10-07,12:34:46,19,2,0.049340988018,2.996856,3.61067,32.42783,0.05924757,0.1664377,0.1504691,0.904056592947391,0.01305435,0.008049501,0.02080516,0.01726827,1737.488,0.7854028,100.8011,"day2"
1102,"F",2022-10-07 12:42:46,2022-10-07,12:42:46,19,0,0.039275692848,2.949759,3.553927,32.41388,0.05886531,0.1266076,0.1407182,1.11145144525289,0.01476863,0.00800888,0.1569717,0.1302865,1737.479,0.772559,100.7805,"day2"
1102,"F",2022-10-07 13:18:46,2022-10-07,13:18:46,19,266.950000000001,0.119355228594,2.470425,2.976416,32.3594,0.08672358,0.4047383,0.3564016,0.880572952942679,0.07175627,0.06135736,0.1124114,0.09330142,1737.586,0.7536732,100.7478,"day2"
1102,"F",2022-10-07 13:34:46,2022-10-07,13:34:46,19,41.0499999999993,0.056679020748,2.600451,3.133074,32.32802,0.06299103,0.1890302,0.1805446,0.955109818431129,0.01682745,0.009123039,0.02454394,0.02037147,1737.463,0.7242119,100.7288,"day2"
1102,"F",2022-10-07 14:14:46,2022-10-07,14:14:46,19,14.8799999999992,0.056074374174,2.335645,2.81403,32.34359,0.05921828,0.1918985,0.1612124,0.840092027816789,0.01861782,0.00786327,0.03262678,0.02708024,1737.51,0.6978809,100.7084,"day2"
1102,"F",2022-10-07 14:38:46,2022-10-07,14:38:46,19,0.1200000000008,0.06829439442,2.219489,2.674083,32.37635,0.06194417,0.228476,0.2150235,0.941120730404944,0.01790991,0.0108493,0.04288685,0.03559611,1737.491,0.6860075,100.6833,"day2"
1102,"F",2022-10-07 15:02:46,2022-10-07,15:02:46,19,3,0.04163600175,2.067871,2.49141,32.37755,0.05854116,0.1335485,0.151554,1.13482367828916,0.01856589,0.009301942,0.03908563,0.03244109,1737.492,0.6808825,100.6476,"day2"
1102,"F",2022-10-07 15:34:46,2022-10-07,15:34:46,19,1,0.060364790598,2.110284,2.542511,32.36499,0.06076385,0.2015721,0.1913962,0.949517319113111,0.01643961,0.01379118,0.03054066,0.02534873,1737.402,0.6748893,100.6415,"day2"
1102,"F",2022-10-07 16:04:47,2022-10-07,16:04:47,19,0,0.052669731996,2.033781,2.450339,32.35062,0.05902257,0.1775744,0.1609477,0.906367697145535,0.0107153,0.01219159,0.04822369,0.04002567,1737.362,0.6722312,100.634,"day2"
1102,"F",2022-10-07 16:12:47,2022-10-07,16:12:47,19,0,0.047365310244,2.026091,2.441074,32.34235,0.05857605,0.157369,0.1530114,0.972309667088181,0.0127817,0.009093476,0.03942703,0.03272443,1737.449,0.6700355,100.6388,"day2"
1102,"F",2022-10-07 16:48:47,2022-10-07,16:48:47,19,4,0.051993906594,1.927025,2.321717,32.36982,0.05977885,0.1695989,0.1791825,1.05650744197044,0.01704768,0.007323122,0.0288964,0.02398401,1737.441,0.6530653,100.6506,"day2"
1102,"F",2022-10-07 17:04:47,2022-10-07,17:04:47,19,0,0.054381877914,1.87327,2.256952,32.37074,0.06005471,0.1790173,0.1816071,1.01446675824068,0.01810393,0.014392,0.1112395,0.09232879,1737.661,0.6520808,100.6552,"day2"
1102,"F",2022-10-07 17:44:47,2022-10-07,17:44:47,19,12,0.052101260736,2.013527,2.425936,32.34235,0.06057449,0.1712548,0.1748998,1.02128407495731,0.01330604,0.007248498,0.05696334,0.04727956,1737.457,0.6741763,100.6873,"day2"
1102,"F",2022-10-07 18:08:47,2022-10-07,18:08:47,19,22,0.04993072707,1.952426,2.35232,32.39318,0.05896869,0.1690647,0.1499953,0.887206495501426,0.01315747,0.006514594,0.02757065,0.02288364,1737.519,0.659746,100.7168,"day2"
1102,"F",2022-10-07 18:32:47,2022-10-07,18:32:47,19,35,0.07872386844,2.012117,2.424237,32.41872,0.07066023,0.265536,0.240133,0.904333122439142,0.01850762,0.01234678,0.05119601,0.04249266,1737.485,0.6968725,100.7311,"day2"
1102,"F",2022-10-07 19:04:47,2022-10-07,19:04:47,19,4,0.054121137294,2.088038,2.515708,32.43554,0.0600272,0.1860533,0.1526066,0.820230546837922,0.0262948,0.01364323,0.1111404,0.09224654,1737.471,0.6988514,100.7898,"day2"
1102,"F",2022-10-07 19:34:48,2022-10-07,19:34:48,19,0,0.064739361036,1.879063,2.263932,32.40504,0.06147863,0.2240594,0.1771892,0.790813507489532,0.01763212,0.01122757,0.02343762,0.01945323,1737.445,0.6810707,100.8193,"day2"
1102,"F",2022-10-07 19:42:48,2022-10-07,19:42:48,19,0,0.062978982738,1.935983,2.33251,32.3955,0.06194512,0.2148851,0.1833522,0.853256926608685,0.01568252,0.01484817,0.1306879,0.108471,1737.693,0.6878135,100.8297,"day2"
1102,"F",2022-10-07 20:18:48,2022-10-07,20:18:48,19,54.4799999999996,0.141870965628,2.055851,2.476929,31.95485,0.07319346,0.4994304,0.3582829,0.717383042762315,0.04669507,0.0339391,0.100455,0.08337765,1737.455,0.6833445,100.8698,"day2"
1102,"F",2022-10-07 20:34:48,2022-10-07,20:34:48,19,114.24,0.114615332622,1.054116,1.27002,28.4088,0.07090137,0.4031693,0.2905654,0.720703188462018,0.01823913,0.008917239,0.0219758,0.01823992,1737.546,0.6939031,100.8799,"day2"
1102,"F",2022-10-07 21:14:48,2022-10-07,21:14:48,19,762.68,0.21901461939,-0.3801091,-0.4579628,20.01783,0.08862937,0.7615819,0.5866631,0.770321747404974,0.02306197,0.01131819,0.01569696,0.01302847,1737.406,0.6559462,100.946,"day2"
1102,"F",2022-10-07 21:38:48,2022-10-07,21:38:48,19,480.030000000001,0.243033903042,-0.4376404,-0.5272776,19.7699,0.09449726,0.8327063,0.6951804,0.834844650508829,0.03178065,0.02483089,0.02851595,0.02366824,1737.497,0.6169896,100.971,"day2"
1102,"F",2022-10-07 22:02:48,2022-10-07,22:02:48,19,255.57,0.136585544844,-0.4619416,-0.5565561,21.16815,0.07937254,0.4609054,0.415911,0.902378232062371,0.020851,0.01178343,0.01892957,0.01571155,1737.4,0.6321021,101.0113,"day2"
1102,"F",2022-10-07 22:34:48,2022-10-07,22:34:48,19,315.639999999999,0.25057054764,-0.4190408,-0.5048684,21.27923,0.09512442,0.860602,0.709352,0.824250931324817,0.03196552,0.02403961,0.01657119,0.01375408,1737.424,0.6250935,101.036,"day2"
1102,"F",2022-10-07 23:04:49,2022-10-07,23:04:49,19,283.18,0.235326347298,-0.339326,-0.4088265,21.31452,0.09358828,0.8018139,0.6891114,0.859440575924164,0.02322281,0.02590964,0.01561514,0.01296056,1737.444,0.6265409,101.0416,"day2"
1102,"F",2022-10-07 23:12:49,2022-10-07,23:12:49,19,97.7600000000002,0.248311389312,-0.3035661,-0.3657423,21.27865,0.09465746,0.8524938,0.7041999,0.826046946030575,0.04729895,0.04271895,0.01547467,0.01284398,1737.495,0.6275297,101.0512,"day2"
1102,"F",2022-10-07 23:48:49,2022-10-07,23:48:49,19,456.83,0.220581580002,-0.2015354,-0.2428138,21.30107,0.09126809,0.7498161,0.6522011,0.8698147452422,0.05717242,0.02608936,0.01944452,0.01613895,1737.398,0.6214869,101.0916,"day2"
1102,"F",2022-10-08 00:04:49,2022-10-08,00:04:49,19,104.16,0.19734010002,-0.1456735,-0.1755103,21.29023,0.08814853,0.6668452,0.5976173,0.896185951402214,0.02946752,0.03036389,0.01772913,0.01471518,1737.543,0.6246231,101.1095,"day2"
1102,"F",2022-10-08 00:44:49,2022-10-08,00:44:49,19,105.309999999999,0.10842633333,-0.1234743,-0.1487643,21.25777,0.07161765,0.3707903,0.3126772,0.843272329400203,0.02119393,0.01131928,0.01826012,0.0151559,1737.452,0.6284816,101.121,"day2"
1102,"F",2022-10-08 01:08:49,2022-10-08,01:08:49,19,82.3000000000011,0.133145161338,-0.07268595,-0.08757344,21.2516,0.07614456,0.4542949,0.3876219,0.853238502127143,0.01115821,0.00905233,0.01743891,0.01447429,1737.421,0.6330493,101.1668,"day2"
1102,"F",2022-10-08 01:32:49,2022-10-08,01:32:49,19,117.35,0.134696938614,-0.01386866,-0.01670922,21.35378,0.07704598,0.4570619,0.4011465,0.877663397452293,0.02173048,0.008539597,0.008873372,0.007364899,1737.516,0.6349517,101.1832,"day2"
1102,"F",2022-10-08 02:04:49,2022-10-08,02:04:49,19,9.02999999999884,0.170957211642,0.06782728,0.08171961,21.35918,0.08235158,0.5878277,0.4816075,0.819300451475832,0.01477847,0.009932173,0.01568722,0.01302039,1737.423,0.6411892,101.2095,"day2"
1102,"F",2022-10-08 02:34:50,2022-10-08,02:34:50,19,367.42,0.280833734034,0.1671145,0.2013428,21.3533,0.1018909,0.9578819,0.818761,0.854761949254913,0.02609673,0.0278104,0.01327909,0.01102165,1737.455,0.6381127,101.2044,"day2"
1102,"F",2022-10-08 02:42:50,2022-10-08,02:42:50,19,148.16,0.232761424434,0.1981232,0.2387027,21.36293,0.09367926,0.7932149,0.6811005,0.858658227423615,0.02964267,0.02379667,0.01172551,0.009732168,1737.481,0.6354266,101.2159,"day2"
1102,"F",2022-10-08 03:18:50,2022-10-08,03:18:50,19,359.970000000001,0.10222765623,0.2217863,0.2672124,21.38898,0.07028303,0.3563279,0.2708011,0.759977256902982,0.01637531,0.009490873,0.01301783,0.01080479,1737.432,0.618744,101.2424,"day2"
1102,"F",2022-10-08 03:34:50,2022-10-08,03:34:50,19,72.1800000000003,0.066207421602,0.1894437,0.2282455,21.3923,0.0644312,0.2318539,0.1715378,0.739852985004781,0.01162682,0.01034619,0.01514732,0.01257228,1737.451,0.6123506,101.2296,"day2"
1102,"F",2022-10-08 04:14:50,2022-10-08,04:14:50,19,244.57,0.130278710982,0.1926521,0.232111,21.41994,0.07542193,0.4475901,0.3683176,0.822890407987129,0.02071656,0.01078341,0.01913116,0.01587887,1737.461,0.5988323,101.3538,"day2"
1102,"F",2022-10-08 04:38:50,2022-10-08,04:38:50,19,117.92,0.24813693114,0.2825383,0.3404076,21.46875,0.09469173,0.853327,0.698602,0.818680294892814,0.03555358,0.03596035,0.01178799,0.009784035,1737.436,0.603418,101.2934,"day2"
1102,"F",2022-10-08 05:02:50,2022-10-08,05:02:50,19,193.029999999999,0.064841596554,0.2925202,0.352434,21.4507,0.06572259,0.2179775,0.2004014,0.919367365897857,0.01882306,0.008912129,0.02348699,0.0194942,1737.473,0.6038614,101.3169,"day2"
1102,"F",2022-10-08 05:34:50,2022-10-08,05:34:50,19,54.3100000000013,0.083332127886,0.1702329,0.2050999,21.45522,0.06922511,0.2839585,0.2439316,0.859039613182912,0.03777561,0.0233392,0.01777859,0.01475623,1737.508,0.5897964,101.3037,"day2"
1102,"F",2022-10-08 06:04:51,2022-10-08,06:04:51,19,6.8799999999992,0.042461251056,0.2704414,0.3258331,21.47183,0.05929809,0.1481492,0.1119634,0.755747584192152,0.01698254,0.007294151,0.01657068,0.01375366,1737.482,0.5908012,101.3684,"day2"
1102,"F",2022-10-08 06:12:51,2022-10-08,06:12:51,19,0.579999999999927,0.035733066726,0.2761106,0.3326634,21.46542,0.05817033,0.1235817,0.0981154,0.793931463962707,0.01618128,0.009186368,0.01653097,0.01372071,1737.55,0.5898132,101.3622,"day2"
1102,"F",2022-10-08 06:48:51,2022-10-08,06:48:51,19,36.4200000000001,0.023531365452,0.3273326,0.3943766,23.30702,0.05636791,0.07824396,0.07579564,0.968709150201498,0.01967148,0.006443641,0.01335334,0.01108328,1737.522,0.5999086,101.4072,"day2"
1102,"F",2022-10-08 07:04:51,2022-10-08,07:04:51,19,0,0.0422278332,0.4135874,0.4982981,24.23278,0.05830475,0.1446282,0.1209923,0.836574748216461,0.01488443,0.00775264,0.01662512,0.01379885,1737.426,0.6102004,101.4123,"day2"
1102,"F",2022-10-08 07:44:51,2022-10-08,07:44:51,19,0,0.0233451031506,0.8106434,0.9766787,26.7375,0.05489378,0.07582133,0.08162133,1.0764956246481,0.01494259,0.007865846,0.02121904,0.0176118,1737.557,0.6406918,101.4756,"day2"
1102,"F",2022-10-08 08:08:51,2022-10-08,08:08:51,19,30,0.045452375556,1.0686,1.28747,28.20228,0.05969616,0.152063,0.1430916,0.941002084662278,0.01325979,0.008753795,0.02426372,0.02013889,1737.429,0.6619254,101.5086,"day2"
1102,"F",2022-10-08 08:32:51,2022-10-08,08:32:51,19,0,0.034449704604,1.428853,1.72151,29.68933,0.05646207,0.1129492,0.1166627,1.0328776122363,0.0180761,0.00834862,0.0177798,0.01475724,1737.548,0.6798075,101.5284,"day2"
1102,"F",2022-10-08 09:04:51,2022-10-08,09:04:51,19,0,0.03792092997,2.087257,2.514767,31.65667,0.05622763,0.1266107,0.1202918,0.950091895866621,0.01371755,0.008145257,0.02792101,0.0231744,1737.407,0.6978166,101.5355,"day2"
1102,"F",2022-10-08 09:34:52,2022-10-08,09:34:52,19,0,0.03242285907,2.555525,3.078945,32.31844,0.05502921,0.1083667,0.1024483,0.945385436670121,0.01406964,0.007274254,0.02371737,0.01968544,1737.453,0.690964,101.5333,"day2"
